2022-12-18 13:34:11.357 [main] INFO  c.c.converter.auth.AuthenticationApplication - Starting AuthenticationApplication using Java 18.0.1.1 on CharArtPav-Laptop with PID 10256 (D:\Project_on_Java\Microservice\authentication\target\classes started by Artem in D:\Project_on_Java\Microservice\authentication)
2022-12-18 20:23:23.076 [main] INFO  com.converter.converter.auth.GoogleUserServiceTest - Starting GoogleUserServiceTest using Java 18.0.1.1 on CharArtPav-Laptop with PID 7768 (started by Artem in D:\Project_on_Java\Microservice\authentication)
2022-12-18 20:23:23.076 [main] INFO  com.converter.converter.auth.GoogleUserServiceTest - No active profile set, falling back to 1 default profile: "default"
2022-12-18 20:23:28.544 [main] INFO  com.converter.converter.auth.GoogleUserServiceTest - Started GoogleUserServiceTest in 5.705 seconds (JVM running for 6.747)
2022-12-18 20:23:28.807 [main] INFO  c.c.converter.auth.service.GoogleUserServiceImpl - Start_Method_deleteGoogleUserById(1)
2022-12-18 20:23:28.958 [main] INFO  c.c.converter.auth.service.GoogleUserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:28.998 [main] INFO  c.c.converter.auth.service.GoogleUserServiceImpl - Start_Method_findUserByNameAndSurnameAndEmail(Artoym, Charykov, charartpav@gmail.com)
2022-12-18 20:23:29.061 [main] INFO  c.c.converter.auth.service.GoogleUserServiceImpl - Start_Method_findUserBySub(112663179165874471763)
2022-12-18 20:23:29.098 [main] INFO  c.c.converter.auth.service.GoogleUserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:29.626 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - -Start_Method_deleteUserByIdAndLogin
2022-12-18 20:23:29.641 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test2)
2022-12-18 20:23:29.914 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByBirthday(1993-02-26)
2022-12-18 20:23:30.192 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.203 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByCreated(2022-12-11 12:25:41.0266667)
2022-12-18 20:23:30.220 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.224 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.228 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.232 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.259 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByNameAndSurnameAndPatronymic(Artoym,Charykov,Pavlovich)
2022-12-18 20:23:30.323 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_deleteUserByIdAndLogin(1, CharArtPav)
2022-12-18 20:23:30.340 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.367 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByGender(male)
2022-12-18 20:23:30.434 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByMail(charartpav@gmail.com)
2022-12-18 20:23:30.471 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findAll
2022-12-18 20:23:30.632 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(CharArtPav)
2022-12-18 20:23:30.902 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.911 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.937 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByAge(29)
2022-12-18 20:23:30.981 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:30.989 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_deleteUserByIdAndLogin(user)
2022-12-18 20:23:31.018 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:31.022 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserById(1)
2022-12-18 20:23:31.519 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - -Start_Method_deleteUserByIdAndLogin
2022-12-18 20:23:31.523 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByLogin(Test2)
2022-12-18 20:23:31.554 [main] INFO  c.converter.converter.auth.service.UserServiceImpl - Start_Method_findUserByEnable(true)
